0.05,4.074785150426341
0.1,3.955645047124133
0.15,3.918625195177315
0.2,4.009621106311068
0.25,3.931326817757245
0.3,3.737709176206241
0.35,3.740353711086855
0.4,3.613708024287503
0.45,3.695879446662314
0.5,3.419223189014063
0.55,3.398821799372129
0.6000000000000001,3.382504930043444
0.6500000000000001,3.358819484037529
0.7000000000000001,3.384774463867597
0.7500000000000001,3.312234346462139
0.8,3.219665100367841
0.8500000000000001,3.166040858069841
0.9000000000000001,3.240882328963535
0.9500000000000001,3.143747298199355
1,3.03266724962523
1.05,2.96789987967249
1.1,2.892010125577106
1.15,2.912438054868894
1.2,2.848471838427485
1.25,2.810591083096292
1.3,2.766826080552608
1.35,2.648155228890986
1.4,2.640722410233262
1.45,2.613366249767131
1.5,2.586176798335239
1.55,2.529503907691069
1.6,2.437648317852591
1.65,2.433559343547712
1.7,2.393024801406668
1.75,2.35644106280991
1.8,2.337869655247506
1.85,2.295953385533024
1.9,2.24559036278532
1.95,2.195622840529315
2,2.184318195546153
2.05,2.132063191654411
2.1,2.130279188234176
2.15,2.082704695700078
2.2,2.037188494418217
2.25,2.028683332265109
2.3,2.026148498351315
2.35,1.936350006242518
2.4,1.941618913055553
2.45,1.900225222975785
2.5,1.877950889733098
2.55,1.847212749782424
2.6,1.819991411050076
2.65,1.800224238456931
2.7,1.791331821853544
2.75,1.747865155918528
2.8,1.758400175644709
2.85,1.706814128246506
2.9,1.704510276359583
2.95,1.669535421213696
3,1.644905362249514
